class,RE,RENL,SWR,SKR,QR,CER,CS,ACF,CT,TAC,RT,RCF,TRC,RP,ExtLib,Sentiment,id
nu,42.60000000000002,80.89500000000001,0.24,0.24,0.0,0.44,0.16609095970747992,0,0,34,1,1,134,17,0.0,1,54907585-2642
nu,22.245000000000033,53.759545454545474,0.34146341463414637,0.4024390243902439,0.0,0.3780487804878049,0.46381682852195866,0,0,2342,0,0,3640,672,0.23229902191655682,1,54193796-2638
nu,66.7871428571429,100.0,0.25,0.25,0.0,0.25,0.3202563076101743,0,0,107,1,2,191,43,0.0,1,53806119-2628
nu,75.9008695652174,84.91663461538462,0.44954128440366975,0.44954128440366975,0.0,0.3577981651376147,0.24220873299330495,0,0,82,0,0,91,14,0.033333333333333326,1,53171002-2611
nu,82.87912162162164,92.215,0.5476190476190477,0.5476190476190477,0.5,0.047619047619047616,0.18698939800169145,0,0,82,0,0,91,14,0.033333333333333326,1,53171516-2611
nu,100.0,100.0,0.36363636363636365,0.36363636363636365,0.0,0.5454545454545454,0.17407765595569785,6,1,284,1,28,463,43,0.0,1,52520888-2606
nu,52.86800000000002,100.0,0.18181818181818182,0.18181818181818182,0.0,0.7878787878787878,0.46852128566581813,0,0,448,0,0,258,40,0.0,1,52511163-2605
nu,100.0,100.0,0.24,0.28,0.0,0.6,0.3261640365267211,5,1,2342,1,17,3632,670,0.0,1,52517124-2604
nu,100.0,75.87500000000001,0.3333333333333333,0.4444444444444444,0.0,0.4444444444444444,0.2581988897471611,0,0,107,0,0,189,42,0.0,1,52519453-2604
nu,100.0,NaN,0.125,0.3125,0.0,1.0,0.4,0,0,284,1,1,463,43,0.8459692559052692,1,52520527-2604
nu,63.86500000000004,63.86500000000004,0.65,0.65,1.0,0.05,0.14285714285714285,6,1,428,1,15,737,82,0.0,1,52234148-2601
nu,56.77840909090912,41.553571428571445,0.3958333333333333,0.3958333333333333,0.0,0.6875,0.5018310288845865,4,1,284,1,66,463,43,0.9999999999999999,1,52238844-2601
nu,71.24875000000003,72.04500000000002,0.4594594594594595,0.4864864864864865,0.0,0.10810810810810811,0.2525381361380527,4,1,284,1,66,463,43,0.9999999999999999,1,52242665-2601
nu,88.49293478260873,99.53363636363638,0.4642857142857143,0.4642857142857143,0.0,0.07142857142857142,0.2566324512873683,0,0,748,1,1,996,190,0.0,1,52190511-2598
nu,54.750869565217414,95.93928571428573,0.3103448275862069,0.3448275862068966,0.0,0.41379310344827586,0.35707511023865757,0,0,748,1,3,996,190,0.0,0,52191485-2598
nu,69.67500000000004,73.1421739130435,0.5185185185185185,0.5185185185185185,1.0,0.07407407407407407,0.14907119849998599,48,1,2342,1,141,3627,669,0.0,0,51422039-2583
nu,97.79659090909092,100.0,0.5,0.5,0.0,0.1111111111111111,0.08333333333333334,0,0,34,1,1,128,16,0.0,1,51267738-2571
nu,69.31750000000001,65.98000000000003,0.42857142857142855,0.42857142857142855,0.5,0.14285714285714285,0.07856742013183861,0,0,93,0,0,13,3,0.0,1,51143521-2569
nu,50.65681818181821,69.92687500000002,0.42424242424242425,0.43434343434343436,0.0,0.3333333333333333,0.19521692108802075,0,0,748,1,21,974,184,0.0,1,50477972-2558
nu,78.24500000000002,100.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.32539568672798425,0,0,748,1,21,974,184,0.0,1,50478052-2558
nu,75.16525862068966,80.96009740259743,0.5544554455445545,0.5742574257425742,0.0,0.2079207920792079,0.07797053588696977,3,1,748,1,3,974,184,0.0,1,50478611-2558
nu,0.0,78.64500000000002,0.2857142857142857,0.3125,0.0,0.6160714285714286,0.31298431857438064,6,1,748,1,34,974,184,1.0000000000000002,1,50479575-2558
nu,23.42500000000001,100.0,0.2777777777777778,0.2777777777777778,0.0,0.3333333333333333,0.39686563206723136,6,1,748,1,34,974,184,1.0000000000000002,1,50479701-2558
nu,43.685852417302826,60.57905172413794,0.4025974025974026,0.42857142857142855,0.0,0.38961038961038963,0.3475032129836099,6,1,748,1,34,974,184,1.0000000000000002,0,50480114-2558
nu,100.0,100.0,0.3793103448275862,0.3793103448275862,0.5,0.3103448275862069,0.27801921874276636,0,0,428,1,5,704,79,0.0,1,50707049-2558
nu,80.26029411764709,91.78500000000003,0.6486486486486487,0.6486486486486487,1.0,0.13513513513513514,0.19462473604038077,0,0,748,0,0,882,181,0.8795201863829119,0,49757490-2547
nu,45.07552631578949,45.07552631578949,0.4566929133858268,0.4566929133858268,0.0,0.007874015748031496,0.20248096768351456,2,1,107,1,2,178,39,0.7621401991480605,0,49763809-2547
nu,85.07411764705884,87.48875000000001,0.475,0.475,0.0,0.1,0.23596995186213474,2,1,107,1,2,178,39,0.7621401991480605,1,49786894-2547
nu,45.362142857142885,100.0,0.38,0.42,0.0,0.52,0.42140817041573053,0,0,748,0,0,882,181,0.0,1,49371976-2538
nu,89.51692307692309,89.51692307692309,0.38235294117647056,0.38235294117647056,1.0,0.029411764705882353,0.08075728530872482,2,1,748,0,0,882,181,0.0,1,49372878-2538
nu,85.13535714285716,100.0,0.43478260869565216,0.43478260869565216,0.0,0.7608695652173914,0.157485197087178,2,1,107,0,0,178,39,0.8414449627914459,1,49464100-2537
nu,2.105000000000018,NaN,0.0,0.0,0.0,1.0,0.7126966450997982,0,0,119,0,0,38,12,0.0,1,49464255-2537
nu,100.0,100.0,0.4166666666666667,0.5,1.0,0.5833333333333334,0.23210354127426377,0,0,93,0,0,462,32,0.0,1,49465425-2537
nu,100.0,0.0,0.09523809523809523,0.23809523809523808,0.0,0.9047619047619048,0.08058229640253803,1,1,2342,1,8,3595,663,0.7857067701595319,1,49465756-2537
nu,87.85521739130436,89.24500000000003,0.6296296296296297,0.6296296296296297,0.0,0.18518518518518517,0.41194292043554975,0,0,284,1,18,165,31,0.0,1,49128019-2534
nu,83.0092307692308,94.30000000000001,0.3333333333333333,0.3333333333333333,0.0,0.4,0.0,2,1,107,1,21,178,39,0.0,1,49087450-2530
nu,65.10263157894738,100.0,0.4,0.4666666666666667,0.0,0.4888888888888889,0.4296689244236597,8,1,610,1,7,1335,336,0.0,1,48999019-2524
nu,100.0,100.0,0.48148148148148145,0.48148148148148145,0.6666666666666666,0.037037037037037035,0.0,0,0,119,0,0,38,12,0.0,0,49000637-2524
nu,100.0,100.0,0.5675675675675675,0.5945945945945946,0.0,0.05405405405405406,0.0,8,1,610,1,7,1335,336,0.0,1,49001044-2524
nu,67.79916666666671,78.33000000000001,0.4411764705882353,0.4411764705882353,0.5,0.14705882352941177,NaN,0,0,284,1,15,162,30,0.0,1,48848887-2519
nu,37.288292682926865,59.636000000000024,0.46153846153846156,0.4807692307692308,0.0,0.4423076923076923,0.23866718525271902,2,1,748,1,5,881,180,0.0,1,48860954-2519
nu,95.42,95.73000000000002,0.6666666666666666,0.6666666666666666,0.0,0.1111111111111111,0.24365796154926905,6,1,748,0,0,881,180,0.0,1,48862012-2519
nu,66.10000000000002,61.24000000000001,0.5454545454545454,0.5454545454545454,0.0,0.18181818181818182,0.0,1,1,748,1,3,881,180,0.0,1,48863076-2519
nu,38.36714285714288,60.70500000000001,0.18181818181818182,0.18181818181818182,0.0,0.8181818181818182,NaN,1,1,748,0,0,881,180,0.0,1,48863702-2519
nu,54.98069767441861,66.17609756097565,0.6122448979591837,0.6326530612244898,0.0,0.08163265306122448,NaN,0,0,284,1,2,162,30,0.0,1,49025199-2519
nu,24.129999999999995,24.129999999999995,0.5660377358490566,0.5660377358490566,0.0,0.018867924528301886,0.21398024625545642,1,1,284,1,1,129,22,0.0,0,47844638-2487
nu,94.30000000000001,100.0,0.5,0.5,1.0,0.5,0.3872983346207417,2,1,93,1,1,448,25,0.6808957220386853,1,47838870-2484
nu,62.79000000000002,NaN,0.0,0.0,1.0,1.0,0.1178511301977579,0,0,93,1,1,448,25,0.2897182121665603,1,47838981-2484
nu,68.09500000000004,71.06500000000001,0.32,0.32,0.0,0.2,0.09016696346674324,2,1,93,1,1,448,25,0.6808957220386853,1,47839267-2484
nu,100.0,100.0,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,0.2993421700446249,2,1,107,1,10,154,31,0.0,0,47828044-2482
nu,69.31750000000001,69.31750000000001,0.5416666666666666,0.5416666666666666,0.5,0.020833333333333332,0.0,0,0,610,0,0,1326,333,0.0,0,47784239-2470
nu,68.08215053763442,68.08215053763442,0.4117647058823529,0.4117647058823529,0.0,0.029411764705882353,0.0,0,0,107,0,0,19,4,0.0,1,47788275-2470
nu,72.3793103448276,72.3793103448276,0.6896551724137931,0.6896551724137931,1.0,0.034482758620689655,0.0,0,0,2342,0,0,3584,658,0.0,0,47791569-2470
nu,96.89142857142858,96.89142857142858,0.43478260869565216,0.43478260869565216,0.0,0.043478260869565216,0.0,0,0,2342,0,0,3584,658,0.0,0,47791645-2470
nu,64.22999999999999,64.22999999999999,0.6153846153846154,0.6153846153846154,0.0,0.038461538461538464,0.42966892442365967,3,1,284,1,5,119,19,0.0,1,47650129-2462
nu,66.28994897959186,66.28994897959186,0.6346153846153846,0.6346153846153846,0.0,0.0,0.20588235294117646,0,0,93,1,4,162,16,0.6393862120079931,1,47158152-2444
nu,73.17000000000003,67.75500000000001,0.4117647058823529,0.4117647058823529,0.0,0.23529411764705882,0.20851441405707477,0,0,93,1,4,162,16,0.6393862120079931,1,47158274-2444
nu,65.946161971831,67.37285714285714,0.5903614457831325,0.5903614457831325,0.0,0.024096385542168676,0.30586777135731963,0,0,93,1,18,162,16,0.8597905971473996,1,47160039-2444
nu,22.74165966386559,61.45384353741498,0.4405594405594406,0.46153846153846156,0.0,0.23076923076923078,0.35629061899150133,0,0,284,0,0,104,17,0.0,0,47188309-2444
nu,54.87586206896553,75.6864285714286,0.46875,0.46875,0.0,0.0625,0.21380899352993948,5,1,93,1,1,104,15,0.0,1,47358275-2441
nu,75.29655172413794,75.6864285714286,0.5161290322580645,0.5161290322580645,0.0,0.06451612903225806,0.10050378152592121,0,0,93,1,2,104,15,0.89884314639822,1,47358434-2441
nu,83.60235772357724,83.60235772357724,0.574468085106383,0.574468085106383,0.3333333333333333,0.0,0.2627034687463669,0,0,93,1,1,104,15,0.0,1,47358991-2441
nu,73.54021505376345,88.5902380952381,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.11428571428571428,0.20227834851568374,0,0,93,1,1,104,15,0.9386679716361955,0,47359198-2441
nu,100.0,100.0,0.625,0.625,1.0,0.5,0.3872983346207417,0,0,93,1,1,104,15,0.9386679716361955,1,47359251-2441
nu,86.70500000000001,87.94500000000002,0.3076923076923077,0.3076923076923077,1.0,0.5384615384615384,0.1767766952966369,0,0,93,1,1,104,15,0.9386679716361955,1,47359269-2441
nu,100.0,100.0,0.42105263157894735,0.42105263157894735,0.0,0.10526315789473684,0.11952286093343936,0,0,93,1,1,104,15,0.9386679716361955,0,47359305-2441
nu,62.79000000000002,100.0,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.42640143271122083,8,1,93,1,1,104,15,0.0,1,47361142-2441
